restaurant_id,restaurant_name,date,item_id,item_name,category,day_of_week,is_holiday,temperature,rainfall,event,promotion,price,quantity_sold,quantity_prepared,quantity_wasted,ingredient_stock,ingredient_cost,selling_price,sales_previous_day,sales_7_days_ago,rolling_7_day_avg,waste_reason,waste_cost
R002,Restaurant B,2025-04-18,I011,Veg Noodles,Noodles,4,0,24.65,0.0,0,0,140.22,34,36,2,56,54.49,140,39,42,38.29,Overproduction,108.98
R002,Restaurant B,2025-04-19,I011,Veg Noodles,Noodles,5,0,24.06,0.0,0,0,138.92,45,50,5,29,50.09,140,34,50,37.57,Overproduction,250.45
R002,Restaurant B,2025-04-20,I011,Veg Noodles,Noodles,6,0,27.83,0.0,0,0,141.51,43,47,4,30,53.13,140,45,47,37.0,Low demand,212.52
R002,Restaurant B,2025-04-21,I011,Veg Noodles,Noodles,0,0,28.69,0.0,1,0,138.63,41,43,2,32,51.51,140,43,31,38.43,Overproduction,103.02
R002,Restaurant B,2025-04-22,I011,Veg Noodles,Noodles,1,0,25.09,0.0,0,0,142.77,30,34,4,42,51.75,140,41,37,37.43,Overproduction,207.0
R002,Restaurant B,2025-04-23,I011,Veg Noodles,Noodles,2,0,28.03,9.56,0,0,140.69,39,44,5,47,52.79,140,30,30,38.71,Low demand,263.95
R002,Restaurant B,2025-04-24,I011,Veg Noodles,Noodles,3,0,28.12,0.0,1,0,138.2,44,49,5,32,51.36,140,39,39,39.43,Overproduction,256.8
R002,Restaurant B,2025-04-25,I011,Veg Noodles,Noodles,4,0,27.8,0.0,0,0,141.27,39,44,5,45,53.79,140,44,34,40.14,Low demand,268.95
R002,Restaurant B,2025-04-26,I011,Veg Noodles,Noodles,5,0,32.45,5.14,0,0,140.9,39,44,5,41,52.61,140,39,45,39.29,Quality issue,263.05
R002,Restaurant B,2025-04-27,I011,Veg Noodles,Noodles,6,0,28.66,0.0,0,0,142.45,40,44,4,42,49.8,140,39,43,38.86,Low demand,199.2
R002,Restaurant B,2025-04-28,I011,Veg Noodles,Noodles,0,0,31.71,0.0,0,0,140.92,30,33,3,34,54.17,140,40,41,37.29,Overproduction,162.51
R002,Restaurant B,2025-04-29,I011,Veg Noodles,Noodles,1,0,24.64,0.0,0,0,142.14,37,41,4,44,54.5,140,30,30,38.29,Overproduction,218.0
R002,Restaurant B,2025-04-30,I011,Veg Noodles,Noodles,2,0,29.84,0.39,0,0,141.83,34,38,4,48,54.3,140,37,39,37.57,Order cancellation,217.2
R002,Restaurant B,2025-05-01,I011,Veg Noodles,Noodles,3,0,32.23,0.0,0,0,139.1,35,38,3,46,52.16,140,34,44,36.29,Quality issue,156.48
R002,Restaurant B,2025-05-02,I011,Veg Noodles,Noodles,4,0,30.46,2.43,0,0,142.56,35,40,5,26,50.03,140,35,39,35.71,Overproduction,250.15
R002,Restaurant B,2025-05-03,I011,Veg Noodles,Noodles,5,0,27.38,3.39,1,0,139.16,45,50,5,46,52.6,140,35,39,36.57,Overproduction,263.0
R002,Restaurant B,2025-05-04,I011,Veg Noodles,Noodles,6,0,30.05,1.23,0,0,141.4,43,45,2,39,51.2,140,45,40,37.0,Overproduction,102.4
R002,Restaurant B,2025-05-05,I011,Veg Noodles,Noodles,0,0,26.31,0.0,0,0,141.66,34,37,3,32,49.69,140,43,30,37.57,Overproduction,149.07
R002,Restaurant B,2025-05-06,I011,Veg Noodles,Noodles,1,0,31.45,10.8,0,0,142.74,30,33,3,35,51.38,140,34,37,36.57,Overproduction,154.14
R002,Restaurant B,2025-05-07,I011,Veg Noodles,Noodles,2,0,28.96,0.0,0,0,140.29,30,34,4,46,52.98,140,30,34,36.0,Overproduction,211.92
R002,Restaurant B,2025-05-08,I011,Veg Noodles,Noodles,3,0,30.13,0.46,1,0,138.27,38,42,4,39,53.09,140,30,35,36.43,Overproduction,212.36
R002,Restaurant B,2025-05-09,I011,Veg Noodles,Noodles,4,0,31.31,2.96,0,0,139.99,33,35,2,46,52.22,140,38,35,36.14,Overproduction,104.44
R002,Restaurant B,2025-05-10,I011,Veg Noodles,Noodles,5,0,30.47,4.3,0,0,137.97,42,44,2,32,54.04,140,33,45,35.71,Quality issue,108.08
R002,Restaurant B,2025-05-11,I011,Veg Noodles,Noodles,6,0,25.86,0.0,0,1,125.13,40,45,5,46,53.15,140,42,43,35.29,Overproduction,265.75
R002,Restaurant B,2025-05-12,I011,Veg Noodles,Noodles,0,0,28.71,0.53,0,1,127.75,36,37,1,57,54.38,140,40,34,35.57,Overproduction,54.38
R002,Restaurant B,2025-05-13,I011,Veg Noodles,Noodles,1,0,27.95,0.0,0,0,140.82,34,38,4,40,49.8,140,36,30,36.14,Overproduction,199.2
R002,Restaurant B,2025-05-14,I011,Veg Noodles,Noodles,2,0,30.27,0.0,0,0,142.67,33,37,4,50,50.72,140,34,30,36.57,Low demand,202.88
R002,Restaurant B,2025-05-15,I011,Veg Noodles,Noodles,3,0,27.5,0.0,0,0,140.78,31,34,3,37,50.88,140,33,38,35.57,Overproduction,152.64
R002,Restaurant B,2025-05-16,I011,Veg Noodles,Noodles,4,0,29.36,0.0,0,0,140.72,33,35,2,43,51.74,140,31,33,35.57,Overproduction,103.48
R002,Restaurant B,2025-05-17,I011,Veg Noodles,Noodles,5,0,30.72,0.0,0,0,142.16,39,43,4,45,53.07,140,33,42,35.14,Overproduction,212.28
R002,Restaurant B,2025-05-18,I011,Veg Noodles,Noodles,6,0,33.86,0.0,0,0,139.3,37,42,5,38,51.48,140,39,40,34.71,Overproduction,257.4
R002,Restaurant B,2025-05-19,I011,Veg Noodles,Noodles,0,0,32.33,0.0,0,0,137.88,34,38,4,36,53.43,140,37,36,34.43,Low demand,213.72
R002,Restaurant B,2025-05-20,I011,Veg Noodles,Noodles,1,0,26.75,0.0,0,0,138.77,30,31,1,41,53.9,140,34,34,33.86,Overproduction,53.9
R002,Restaurant B,2025-05-21,I011,Veg Noodles,Noodles,2,0,34.79,0.0,0,0,140.52,38,42,4,42,53.02,140,30,33,34.57,Overproduction,212.08
R002,Restaurant B,2025-05-22,I011,Veg Noodles,Noodles,3,0,32.53,0.0,0,0,137.5,34,37,3,49,50.68,140,38,31,35.0,Quality issue,152.04
R002,Restaurant B,2025-05-23,I011,Veg Noodles,Noodles,4,0,33.5,4.66,0,0,141.59,37,41,4,43,50.58,140,34,33,35.57,Overproduction,202.32
R002,Restaurant B,2025-05-24,I011,Veg Noodles,Noodles,5,0,28.72,0.0,0,0,141.12,40,43,3,57,51.87,140,37,39,35.71,Order cancellation,155.61
R002,Restaurant B,2025-05-25,I011,Veg Noodles,Noodles,6,0,31.4,0.29,0,0,138.08,35,38,3,29,50.49,140,40,37,35.43,Quality issue,151.47
R002,Restaurant B,2025-05-26,I011,Veg Noodles,Noodles,0,0,28.84,2.41,0,0,139.39,31,34,3,39,50.45,140,35,34,35.0,Order cancellation,151.35
R002,Restaurant B,2025-05-27,I011,Veg Noodles,Noodles,1,0,32.75,0.44,0,1,125.47,39,42,3,43,52.58,140,31,30,36.29,Low demand,157.74
R002,Restaurant B,2025-05-28,I011,Veg Noodles,Noodles,2,0,30.45,1.59,0,0,137.28,32,34,2,42,53.4,140,39,38,35.43,Order cancellation,106.8
R002,Restaurant B,2025-05-29,I011,Veg Noodles,Noodles,3,0,31.96,0.0,0,0,140.43,32,35,3,43,52.95,140,32,34,35.14,Low demand,158.85
R002,Restaurant B,2025-05-30,I011,Veg Noodles,Noodles,4,0,31.02,0.0,0,1,125.12,31,33,2,46,50.25,140,32,37,34.29,Quality issue,100.5
R002,Restaurant B,2025-05-31,I011,Veg Noodles,Noodles,5,0,31.87,4.41,1,0,137.77,55,58,3,48,52.8,140,31,40,36.43,Overproduction,158.4
R002,Restaurant B,2025-06-01,I011,Veg Noodles,Noodles,6,0,27.95,0.29,0,1,124.39,55,58,3,37,50.83,140,55,35,39.29,Overproduction,152.49
R002,Restaurant B,2025-06-02,I011,Veg Noodles,Noodles,0,0,33.56,6.2,0,0,137.88,31,33,2,42,51.34,140,55,31,39.29,Order cancellation,102.68
R002,Restaurant B,2025-06-03,I011,Veg Noodles,Noodles,1,0,30.36,3.36,0,0,137.32,35,39,4,29,51.48,140,31,39,38.71,Overproduction,205.92
R002,Restaurant B,2025-06-04,I011,Veg Noodles,Noodles,2,0,28.66,0.0,0,0,139.09,36,41,5,41,54.29,140,35,32,39.29,Low demand,271.45
R002,Restaurant B,2025-06-05,I011,Veg Noodles,Noodles,3,0,30.47,6.82,1,0,138.81,48,52,4,38,50.43,140,36,32,41.57,Overproduction,201.72
R002,Restaurant B,2025-06-06,I011,Veg Noodles,Noodles,4,0,31.95,12.78,0,1,126.86,32,36,4,35,52.3,140,48,31,41.71,Overproduction,209.2
R002,Restaurant B,2025-06-07,I011,Veg Noodles,Noodles,5,0,35.67,0.0,1,1,125.8,51,57,6,40,51.38,140,32,55,41.14,Low demand,308.28
R002,Restaurant B,2025-06-08,I011,Veg Noodles,Noodles,6,0,35.92,3.32,0,0,138.32,35,37,2,34,50.53,140,51,55,38.29,Overproduction,101.06
R002,Restaurant B,2025-06-09,I011,Veg Noodles,Noodles,0,0,34.39,14.29,1,0,140.45,35,39,4,40,49.66,140,35,31,38.86,Overproduction,198.64
R002,Restaurant B,2025-06-10,I011,Veg Noodles,Noodles,1,0,33.28,10.27,0,0,140.88,32,34,2,47,51.26,140,35,35,38.43,Low demand,102.52
R002,Restaurant B,2025-06-11,I011,Veg Noodles,Noodles,2,0,30.18,6.41,1,0,141.9,33,36,3,38,49.93,140,32,36,38.0,Low demand,149.79
R002,Restaurant B,2025-06-12,I011,Veg Noodles,Noodles,3,0,33.1,13.78,0,1,125.66,35,39,4,34,54.2,140,33,48,36.14,Overproduction,216.8
R002,Restaurant B,2025-06-13,I011,Veg Noodles,Noodles,4,0,33.88,4.16,0,0,139.05,33,35,2,35,51.58,140,35,32,36.29,Overproduction,103.16
R002,Restaurant B,2025-06-14,I011,Veg Noodles,Noodles,5,0,35.28,34.97,0,0,141.01,43,48,5,45,50.2,140,33,51,35.14,Low demand,251.0
R002,Restaurant B,2025-06-15,I011,Veg Noodles,Noodles,6,0,31.69,6.73,0,0,140.47,32,34,2,35,50.83,140,43,35,34.71,Low demand,101.66
R002,Restaurant B,2025-06-16,I011,Veg Noodles,Noodles,0,0,32.18,1.57,0,0,142.03,34,35,1,31,49.6,140,32,35,34.57,Overproduction,49.6
R002,Restaurant B,2025-06-17,I011,Veg Noodles,Noodles,1,0,29.31,14.77,0,1,127.85,39,44,5,36,50.31,140,34,32,35.57,Low demand,251.55
R002,Restaurant B,2025-06-18,I011,Veg Noodles,Noodles,2,0,28.49,0.0,0,0,141.74,41,43,2,43,52.63,140,39,33,36.71,Low demand,105.26
R002,Restaurant B,2025-06-19,I011,Veg Noodles,Noodles,3,0,34.04,7.01,0,0,139.53,34,37,3,40,51.32,140,41,35,36.57,Overproduction,153.96
R002,Restaurant B,2025-06-20,I011,Veg Noodles,Noodles,4,0,30.47,3.56,0,0,141.44,35,37,2,38,51.57,140,34,33,36.86,Low demand,103.14
R002,Restaurant B,2025-06-21,I011,Veg Noodles,Noodles,5,0,32.83,0.0,0,0,137.79,36,37,1,52,54.33,140,35,43,35.86,Low demand,54.33
R002,Restaurant B,2025-06-22,I011,Veg Noodles,Noodles,6,0,31.95,0.36,1,0,141.48,49,55,6,53,53.48,140,36,32,38.29,Low demand,320.88
R002,Restaurant B,2025-06-23,I011,Veg Noodles,Noodles,0,0,29.71,2.03,0,0,137.86,32,36,4,37,51.14,140,49,34,38.0,Low demand,204.56
R002,Restaurant B,2025-06-24,I011,Veg Noodles,Noodles,1,0,31.15,0.0,1,0,141.1,42,44,2,41,50.51,140,32,39,38.43,Overproduction,101.02
R002,Restaurant B,2025-06-25,I011,Veg Noodles,Noodles,2,0,29.58,0.0,0,0,138.57,33,35,2,54,51.37,140,42,41,37.29,Overproduction,102.74
R002,Restaurant B,2025-06-26,I011,Veg Noodles,Noodles,3,0,31.58,5.12,0,1,126.22,40,44,4,26,49.71,140,33,34,38.14,Overproduction,198.84
R002,Restaurant B,2025-06-27,I011,Veg Noodles,Noodles,4,0,32.55,10.96,0,0,140.07,31,32,1,43,51.73,140,40,35,37.57,Low demand,51.73
R002,Restaurant B,2025-06-28,I011,Veg Noodles,Noodles,5,0,29.45,12.13,0,0,140.79,40,44,4,32,51.86,140,31,36,38.14,Overproduction,207.44
R002,Restaurant B,2025-06-29,I011,Veg Noodles,Noodles,6,0,27.78,0.0,0,0,141.25,37,41,4,43,49.8,140,40,49,36.43,Overproduction,199.2
R002,Restaurant B,2025-06-30,I011,Veg Noodles,Noodles,0,0,34.66,7.47,0,0,140.63,35,38,3,43,54.45,140,37,32,36.86,Low demand,163.35
R002,Restaurant B,2025-07-01,I011,Veg Noodles,Noodles,1,0,30.42,8.6,0,0,138.57,34,37,3,46,51.61,140,35,42,35.71,Overproduction,154.83
R002,Restaurant B,2025-07-02,I011,Veg Noodles,Noodles,2,0,29.32,11.41,0,0,142.37,36,38,2,40,49.78,140,34,33,36.14,Low demand,99.56
R002,Restaurant B,2025-07-03,I011,Veg Noodles,Noodles,3,0,30.73,10.9,0,0,141.45,36,40,4,37,50.29,140,36,40,35.57,Low demand,201.16
R002,Restaurant B,2025-07-04,I011,Veg Noodles,Noodles,4,0,32.91,0.3,0,0,139.16,38,42,4,36,49.8,140,36,31,36.57,Overproduction,199.2
R002,Restaurant B,2025-07-05,I011,Veg Noodles,Noodles,5,0,32.56,0.0,0,0,138.38,37,40,3,50,49.56,140,38,40,36.14,Overproduction,148.68
R002,Restaurant B,2025-07-06,I011,Veg Noodles,Noodles,6,0,31.31,8.88,0,0,142.25,35,40,5,31,51.25,140,37,37,35.86,Overproduction,256.25
R002,Restaurant B,2025-07-07,I011,Veg Noodles,Noodles,0,0,33.54,5.57,0,1,127.32,34,39,5,33,54.36,140,35,35,35.71,Overproduction,271.8
R002,Restaurant B,2025-07-08,I011,Veg Noodles,Noodles,1,0,35.49,2.09,0,0,141.38,31,35,4,30,51.24,140,34,34,35.29,Overproduction,204.96
R002,Restaurant B,2025-07-09,I011,Veg Noodles,Noodles,2,0,29.87,1.24,0,0,139.48,35,38,3,47,54.34,140,31,36,35.14,Overproduction,163.02
R002,Restaurant B,2025-07-10,I011,Veg Noodles,Noodles,3,0,30.89,0.55,0,0,141.23,32,35,3,38,50.51,140,35,36,34.57,Low demand,151.53
R002,Restaurant B,2025-07-11,I011,Veg Noodles,Noodles,4,0,30.32,14.34,0,0,137.5,31,33,2,28,54.18,140,32,38,33.57,Low demand,108.36
R002,Restaurant B,2025-07-12,I011,Veg Noodles,Noodles,5,0,32.15,16.92,0,1,123.63,57,64,7,53,49.95,140,31,37,36.43,Low demand,349.65
R002,Restaurant B,2025-07-13,I011,Veg Noodles,Noodles,6,0,29.79,12.4,0,0,140.24,38,40,2,37,53.36,140,57,35,36.86,Order cancellation,106.72
R002,Restaurant B,2025-07-14,I011,Veg Noodles,Noodles,0,0,31.1,2.12,0,0,139.46,38,43,5,44,51.17,140,38,34,37.43,Low demand,255.85
R002,Restaurant B,2025-07-15,I011,Veg Noodles,Noodles,1,0,29.87,3.57,0,0,142.36,33,38,5,36,51.3,140,38,31,37.71,Quality issue,256.5
R002,Restaurant B,2025-07-16,I011,Veg Noodles,Noodles,2,0,30.44,0.0,0,0,139.25,34,39,5,51,52.99,140,33,35,37.57,Overproduction,264.95
R002,Restaurant B,2025-07-17,I011,Veg Noodles,Noodles,3,0,27.51,0.0,0,0,141.59,31,33,2,34,50.84,140,34,32,37.43,Quality issue,101.68
R002,Restaurant B,2025-07-18,I011,Veg Noodles,Noodles,4,0,28.73,0.63,0,0,137.35,33,35,2,37,49.99,140,31,31,37.71,Overproduction,99.98
R002,Restaurant B,2025-07-19,I011,Veg Noodles,Noodles,5,0,30.55,0.0,0,1,126.39,42,48,6,50,50.26,140,33,57,35.57,Overproduction,301.56
R002,Restaurant B,2025-07-20,I011,Veg Noodles,Noodles,6,0,28.0,5.52,0,0,140.95,44,46,2,37,53.18,140,42,38,36.43,Overproduction,106.36
R002,Restaurant B,2025-07-21,I011,Veg Noodles,Noodles,0,0,29.94,0.32,0,0,142.06,30,33,3,44,54.3,140,44,38,35.29,Overproduction,162.9
R002,Restaurant B,2025-07-22,I011,Veg Noodles,Noodles,1,0,32.64,5.26,0,0,138.36,35,37,2,52,50.64,140,30,33,35.57,Order cancellation,101.28
R002,Restaurant B,2025-07-23,I011,Veg Noodles,Noodles,2,0,33.04,0.0,1,1,126.8,40,42,2,51,54.15,140,35,34,36.43,Overproduction,108.3
R002,Restaurant B,2025-07-24,I011,Veg Noodles,Noodles,3,0,25.13,0.0,0,0,138.67,38,42,4,41,54.51,140,40,31,37.43,Overproduction,218.04
R002,Restaurant B,2025-07-25,I011,Veg Noodles,Noodles,4,0,32.16,0.0,0,1,126.78,35,37,2,42,52.97,140,38,33,37.71,Overproduction,105.94
R002,Restaurant B,2025-07-26,I011,Veg Noodles,Noodles,5,0,31.35,5.96,0,0,140.09,43,48,5,44,50.21,140,35,42,37.86,Order cancellation,251.05
R002,Restaurant B,2025-07-27,I011,Veg Noodles,Noodles,6,0,30.12,27.84,0,0,137.26,40,42,2,42,52.21,140,43,44,37.29,Overproduction,104.42
R002,Restaurant B,2025-07-28,I011,Veg Noodles,Noodles,0,0,29.44,0.0,0,0,140.19,36,40,4,34,54.48,140,40,30,38.14,Low demand,217.92
R002,Restaurant B,2025-07-29,I011,Veg Noodles,Noodles,1,0,29.44,2.13,0,0,138.41,29,32,3,40,50.5,140,36,35,37.29,Overproduction,151.5
R002,Restaurant B,2025-07-30,I011,Veg Noodles,Noodles,2,0,33.62,0.0,0,0,139.78,33,37,4,30,53.56,140,29,40,36.29,Low demand,214.24
R002,Restaurant B,2025-07-31,I011,Veg Noodles,Noodles,3,0,31.12,7.77,0,0,139.18,35,38,3,44,50.93,140,33,38,35.86,Overproduction,152.79
R002,Restaurant B,2025-08-01,I011,Veg Noodles,Noodles,4,0,35.3,14.41,0,0,142.75,31,34,3,35,52.41,140,35,35,35.29,Order cancellation,157.23
R002,Restaurant B,2025-08-02,I011,Veg Noodles,Noodles,5,0,27.16,0.64,0,0,138.99,39,41,2,53,50.24,140,31,43,34.71,Overproduction,100.48
R002,Restaurant B,2025-08-03,I011,Veg Noodles,Noodles,6,0,26.87,4.81,0,0,137.35,41,43,2,35,52.96,140,39,40,34.86,Overproduction,105.92
R002,Restaurant B,2025-08-04,I011,Veg Noodles,Noodles,0,0,30.98,8.67,0,0,138.99,32,35,3,32,53.71,140,41,36,34.29,Order cancellation,161.13
R002,Restaurant B,2025-08-05,I011,Veg Noodles,Noodles,1,0,26.59,16.47,0,1,124.29,38,41,3,55,50.06,140,32,29,35.57,Overproduction,150.18
R002,Restaurant B,2025-08-06,I011,Veg Noodles,Noodles,2,0,29.93,12.89,0,0,142.36,32,34,2,49,52.13,140,38,33,35.43,Overproduction,104.26
R002,Restaurant B,2025-08-07,I011,Veg Noodles,Noodles,3,0,30.38,0.0,0,0,138.86,34,37,3,36,51.24,140,32,35,35.29,Overproduction,153.72
R002,Restaurant B,2025-08-08,I011,Veg Noodles,Noodles,4,0,30.18,8.05,0,0,138.85,27,30,3,32,52.56,140,34,31,34.71,Overproduction,157.68
R002,Restaurant B,2025-08-09,I011,Veg Noodles,Noodles,5,0,28.83,0.0,0,0,142.71,43,48,5,54,50.52,140,27,39,35.29,Order cancellation,252.6
R002,Restaurant B,2025-08-10,I011,Veg Noodles,Noodles,6,0,29.56,0.0,0,1,127.68,38,43,5,35,51.05,140,43,41,34.86,Overproduction,255.25
R002,Restaurant B,2025-08-11,I011,Veg Noodles,Noodles,0,0,29.94,5.61,0,0,142.37,31,33,2,44,51.29,140,38,32,34.71,Low demand,102.58
R002,Restaurant B,2025-08-12,I011,Veg Noodles,Noodles,1,0,28.26,20.46,0,0,141.86,39,41,2,34,49.72,140,31,38,34.86,Overproduction,99.44
R002,Restaurant B,2025-08-13,I011,Veg Noodles,Noodles,2,0,30.44,7.11,0,0,142.15,31,35,4,43,50.92,140,39,32,34.71,Low demand,203.68
R002,Restaurant B,2025-08-14,I011,Veg Noodles,Noodles,3,0,30.89,3.91,0,0,142.37,33,36,3,26,50.34,140,31,34,34.57,Order cancellation,151.02
R002,Restaurant B,2025-08-15,I011,Veg Noodles,Noodles,4,1,26.55,0.0,0,0,140.14,43,48,5,54,53.08,140,33,27,36.86,Order cancellation,265.4
R002,Restaurant B,2025-08-16,I011,Veg Noodles,Noodles,5,0,31.18,9.63,0,0,140.27,41,46,5,37,53.85,140,43,43,36.57,Low demand,269.25
R002,Restaurant B,2025-08-17,I011,Veg Noodles,Noodles,6,0,27.59,0.42,1,1,127.6,39,43,4,35,51.42,140,41,38,36.71,Overproduction,205.68
R002,Restaurant B,2025-08-18,I011,Veg Noodles,Noodles,0,0,27.01,0.3,0,0,139.74,31,34,3,30,54.34,140,39,31,36.71,Order cancellation,163.02
R002,Restaurant B,2025-08-19,I011,Veg Noodles,Noodles,1,0,33.29,4.08,0,0,141.2,36,40,4,39,52.59,140,31,39,36.29,Order cancellation,210.36
R002,Restaurant B,2025-08-20,I011,Veg Noodles,Noodles,2,0,25.26,23.67,0,0,142.59,39,42,3,37,51.84,140,36,31,37.43,Order cancellation,155.52
R002,Restaurant B,2025-08-21,I011,Veg Noodles,Noodles,3,0,27.48,0.0,0,0,139.49,34,38,4,45,52.81,140,39,33,37.57,Overproduction,211.24
R002,Restaurant B,2025-08-22,I011,Veg Noodles,Noodles,4,0,27.5,6.57,0,0,142.76,27,28,1,42,51.71,140,34,43,35.29,Quality issue,51.71
R002,Restaurant B,2025-08-23,I011,Veg Noodles,Noodles,5,0,26.52,4.43,0,0,140.02,40,46,6,35,50.38,140,27,41,35.14,Low demand,302.28
R002,Restaurant B,2025-08-24,I011,Veg Noodles,Noodles,6,0,26.5,2.9,0,0,141.97,37,39,2,41,49.84,140,40,39,34.86,Overproduction,99.68
R002,Restaurant B,2025-08-25,I011,Veg Noodles,Noodles,0,0,26.5,0.0,0,0,140.95,32,34,2,39,49.85,140,37,31,35.0,Overproduction,99.7
R002,Restaurant B,2025-08-26,I011,Veg Noodles,Noodles,1,0,26.65,6.61,0,0,140.55,28,32,4,29,53.84,140,32,36,33.86,Overproduction,215.36
R002,Restaurant B,2025-08-27,I011,Veg Noodles,Noodles,2,0,23.16,0.0,0,0,139.18,35,39,4,30,54.09,140,28,39,33.29,Order cancellation,216.36
R002,Restaurant B,2025-08-28,I011,Veg Noodles,Noodles,3,0,29.05,0.0,0,0,140.66,27,30,3,47,52.27,140,35,34,32.29,Overproduction,156.81
R002,Restaurant B,2025-08-29,I011,Veg Noodles,Noodles,4,0,25.48,22.24,1,0,141.08,42,44,2,42,50.32,140,27,27,34.43,Overproduction,100.64
R002,Restaurant B,2025-08-30,I011,Veg Noodles,Noodles,5,0,24.77,0.0,0,0,141.2,41,46,5,52,53.25,140,42,40,34.57,Overproduction,266.25
R002,Restaurant B,2025-08-31,I011,Veg Noodles,Noodles,6,0,28.96,8.31,0,1,125.77,44,47,3,53,53.76,140,41,37,35.57,Low demand,161.28
R002,Restaurant B,2025-09-01,I011,Veg Noodles,Noodles,0,0,25.2,9.68,0,0,142.73,35,37,2,37,54.19,140,44,32,36.0,Overproduction,108.38
R002,Restaurant B,2025-09-02,I011,Veg Noodles,Noodles,1,0,28.18,0.0,0,0,139.93,38,42,4,40,52.07,140,35,28,37.43,Overproduction,208.28
R002,Restaurant B,2025-09-03,I011,Veg Noodles,Noodles,2,0,23.28,0.0,1,0,137.36,37,42,5,38,53.58,140,38,35,37.71,Overproduction,267.9
R002,Restaurant B,2025-09-04,I011,Veg Noodles,Noodles,3,0,27.12,3.6,1,1,123.48,48,50,2,46,49.67,140,37,27,40.71,Overproduction,99.34
R002,Restaurant B,2025-09-05,I011,Veg Noodles,Noodles,4,0,27.05,0.1,0,0,138.79,34,37,3,37,52.59,140,48,42,39.57,Low demand,157.77
R002,Restaurant B,2025-09-06,I011,Veg Noodles,Noodles,5,0,24.03,9.61,0,0,141.57,38,42,4,37,52.63,140,34,41,39.14,Overproduction,210.52
R002,Restaurant B,2025-09-07,I011,Veg Noodles,Noodles,6,0,27.24,4.67,0,0,140.45,36,40,4,35,52.56,140,38,44,38.0,Low demand,210.24
R002,Restaurant B,2025-09-08,I011,Veg Noodles,Noodles,0,0,27.41,17.16,1,0,139.6,42,46,4,40,51.02,140,36,35,39.0,Overproduction,204.08
R002,Restaurant B,2025-09-09,I011,Veg Noodles,Noodles,1,0,25.62,10.07,0,0,142.43,32,34,2,47,53.76,140,42,38,38.14,Overproduction,107.52
R002,Restaurant B,2025-09-10,I011,Veg Noodles,Noodles,2,0,26.65,6.44,0,1,127.77,42,44,2,41,52.77,140,32,37,38.86,Low demand,105.54
R002,Restaurant B,2025-09-11,I011,Veg Noodles,Noodles,3,0,21.79,4.77,0,0,142.58,30,34,4,34,49.74,140,42,48,36.29,Overproduction,198.96
R002,Restaurant B,2025-09-12,I011,Veg Noodles,Noodles,4,0,21.68,5.52,0,0,138.95,39,44,5,43,50.31,140,30,34,37.0,Overproduction,251.55
R002,Restaurant B,2025-09-13,I011,Veg Noodles,Noodles,5,0,23.64,6.89,0,1,124.52,40,44,4,39,50.51,140,39,38,37.29,Low demand,202.04
R002,Restaurant B,2025-09-14,I011,Veg Noodles,Noodles,6,0,25.26,17.38,0,0,139.77,41,46,5,39,50.31,140,40,36,38.0,Low demand,251.55
R002,Restaurant B,2025-09-15,I011,Veg Noodles,Noodles,0,0,27.23,0.0,0,0,137.27,40,43,3,45,49.61,140,41,42,37.71,Low demand,148.83
R002,Restaurant B,2025-09-16,I011,Veg Noodles,Noodles,1,0,24.13,2.83,1,1,124.48,41,46,5,36,53.65,140,40,32,39.0,Overproduction,268.25
R002,Restaurant B,2025-09-17,I011,Veg Noodles,Noodles,2,0,25.02,0.0,0,0,140.58,32,34,2,47,49.62,140,41,42,37.57,Overproduction,99.24
R002,Restaurant B,2025-09-18,I011,Veg Noodles,Noodles,3,0,24.53,6.79,0,0,139.67,36,41,5,41,50.36,140,32,30,38.43,Overproduction,251.8
R002,Restaurant B,2025-09-19,I011,Veg Noodles,Noodles,4,0,24.46,0.0,0,0,142.53,39,44,5,27,50.09,140,36,39,38.43,Overproduction,250.45
R002,Restaurant B,2025-09-20,I011,Veg Noodles,Noodles,5,0,25.97,2.9,0,0,140.29,35,37,2,41,52.01,140,39,40,37.71,Order cancellation,104.02
R002,Restaurant B,2025-09-21,I011,Veg Noodles,Noodles,6,0,24.29,9.61,1,1,127.58,51,58,7,35,51.62,140,35,41,39.14,Overproduction,361.34
R002,Restaurant B,2025-09-22,I011,Veg Noodles,Noodles,0,0,22.13,6.46,0,0,142.53,29,31,2,35,50.29,140,51,40,37.57,Low demand,100.58
R002,Restaurant B,2025-09-23,I011,Veg Noodles,Noodles,1,0,26.79,30.29,0,0,139.06,34,37,3,38,51.32,140,29,41,36.57,Overproduction,153.96
R002,Restaurant B,2025-09-24,I011,Veg Noodles,Noodles,2,0,28.4,2.58,0,0,138.39,35,39,4,36,53.08,140,34,32,37.0,Overproduction,212.32
R002,Restaurant B,2025-09-25,I011,Veg Noodles,Noodles,3,0,23.68,14.81,0,0,141.33,31,35,4,33,50.1,140,35,36,36.29,Overproduction,200.4
R002,Restaurant B,2025-09-26,I011,Veg Noodles,Noodles,4,0,24.69,8.02,0,0,140.39,33,36,3,53,53.23,140,31,39,35.43,Overproduction,159.69
R002,Restaurant B,2025-09-27,I011,Veg Noodles,Noodles,5,0,25.22,1.75,0,0,138.64,37,42,5,43,52.39,140,33,35,35.71,Order cancellation,261.95
